"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","SENSITIVITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"165987",1958682362,43376882,64940.04534,-148.339453,64.810954,166.11,211.660547,64.810954,166.11,211.660543,64.810955,169.7,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,1.09,1.68,1.83,1.98,2.13,2.58,3.59,112.04,3.015,12123.64,0.159,0.974,1,1,1,1958686358,42805519,72297.92606,-148.339456,64.81095,166.15,211.660544,64.81095,166.15,211.660541,64.810951,169.78,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.6,0.75,1.05,1.65,1.8,1.95,2.25,2.55,3.63,109.23,2.785,12587.73,0.15,0.976,1,1,1,0.468016571171015,0.039999999999992,-0.04,-0.04,-0.04,-0.0399999999999999,-0.04,0.11,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.11,-0.04,0.11,-0.04,-0.04,-0.03,-0.03,-0.03,0.12,-0.0300000000000002,0.04,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166617",1958682362,43377658,64940.23934,-148.351939,64.815439,137.57,211.648061,64.815437,147.69,211.648061,64.815436,152.41,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.49,2.74,5.73,7.08,8.28,9.33,9.93,10.68,11.58,12.78,13.08,13.38,13.68,14.13,14.84,352.79,1.055,12137.39,0.498,0.946,1,1,1,1958686358,42806272,72298.11432,-148.351944,64.815447,137.52,211.648057,64.815444,154.15,211.648057,64.815443,156.44,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,3.52,6.22,7.42,8.47,9.52,10.57,11.76,13.26,15.36,16.71,16.86,17.16,17.46,17.91,18.92,351.21,1.209,12603.41,0.594,0.975,1,1,1,0.922676206541598,-0.0499999999999829,0.0399999999999999,0.04,0.04,0.04,0.04,0.18,0.18,0.18,3.03,3.48,1.69,1.39,1.24,1.24,1.83,2.58,3.78,3.93,3.78,3.78,3.78,3.78,4.08,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166618",1958682362,43377659,64940.23959,-148.351983,64.815248,137.53,211.648017,64.815248,137.53,211.648018,64.815247,144.42,-1.01,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.09,3.78,4.53,5.13,5.73,6.18,6.89,351.44,0.957,12137.39,0.169,0.951,1,1,1,1958686358,42806273,72298.11457,-148.351995,64.815247,137.59,211.648005,64.815246,143.62,211.648005,64.815246,144.67,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,2.32,3.07,3.97,4.87,5.92,7.08,349.85,1.111,12603.56,0.207,0.984,1,1,1,0.580611205806622,0.0600000000000023,-0.11,-0.11,0.0399999999999999,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.03,-0.12,0.03,0.03,-0.12,-0.27,-1.46,-1.46,-1.16,-0.86,-0.26,0.19,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166619",1958682362,43377660,64940.23984,-148.351865,64.815318,137.62,211.648135,64.815318,137.62,211.648135,64.815317,144.18,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.3,0.3,0.45,2.1,3.15,4.05,4.95,5.7,6.56,353.25,0.99,12136.64,0.131,0.963,1,1,1,1958686358,42806274,72298.11482,-148.351875,64.815314,137.6,211.648125,64.815313,143.44,211.648125,64.815313,146.51,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,3.07,5.47,5.92,6.37,6.97,7.72,8.92,351.42,1.14,12603.56,0.15,0.981,1,1,1,0.651319709081315,-0.0200000000000102,-0.0700000000000001,0.0800000000000001,0.08,0.08,-0.07,0.08,-0.07,0.08,-0.07,0.08,0.08,0.07,0.22,0.07,0.07,0.37,2.62,3.37,2.77,2.32,2.02,2.02,2.36,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166620",1958682362,43377661,64940.24009,-148.351754,64.815384,137.56,211.648246,64.815382,150.49,211.648247,64.815382,151.65,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.79,2.89,4.38,5.73,6.78,7.98,9.78,11.73,12.03,12.48,12.93,13.38,14.09,354.86,1.022,12137.24,0.44,0.963,1,1,1,1958686358,42806275,72298.11507,-148.351749,64.815385,137.52,211.648252,64.815383,150.9,211.648252,64.815383,152.88,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,2.17,4.42,6.22,7.42,8.62,9.67,10.87,12.51,12.96,13.26,13.71,14.31,15.36,352.99,1.172,12603.11,0.523,0.974,1,1,1,0.262278813649649,-0.039999999999992,0.04,0.0399999999999999,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,1.38,1.53,1.84,1.69,1.84,1.69,1.09,0.779999999999999,0.930000000000001,0.779999999999999,0.780000000000001,0.93,1.27,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166622",1958682362,43377663,64940.24059,-148.351675,64.815259,137.65,211.648325,64.815258,142.97,211.648325,64.815258,146.83,-1.01,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,2.59,5.13,5.58,6.03,6.93,7.98,9.18,355.53,0.954,12137.99,0.16,0.973,1,1,1,1958686358,42806277,72298.11557,-148.351672,64.815253,137.66,211.648329,64.815251,147.85,211.648329,64.815251,148.53,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,2.02,4.72,5.62,6.82,8.32,9.67,10.87,353.4,1.103,12602.07,0.133,0.983,1,1,1,0.683710093331955,0.00999999999999091,0.04,-0.11,0.0399999999999999,0.04,-0.11,0.04,0.04,0.04,-0.11,0.04,-0.11,0.03,-0.12,0.03,0.03,-0.12,-0.57,-0.41,0.04,0.79,1.39,1.69,1.69,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166623",1958682362,43377664,64940.24084,-148.35157,64.815322,137.72,211.64843,64.815321,141.21,211.64843,64.815321,143.27,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,2.4,3,3.45,3.9,4.35,5.55,357.03,0.985,12137.09,0.089,0.974,1,1,1,1958686358,42806278,72298.11582,-148.351552,64.815321,137.67,211.648449,64.81532,141.56,211.648449,64.815319,143.73,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,1.09,2.88,3.48,3.78,4.38,4.98,6.07,354.89,1.134,12603.11,0.129,0.982,1,1,1,0.861954416387896,-0.0500000000000114,0.04,0.04,0.04,0.0399999999999999,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.49,0.48,0.48,0.33,0.48,0.630000000000001,0.52,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166625",1958682362,43377666,64940.24134,-148.351478,64.815201,137.84,211.648522,64.815201,137.84,211.648522,64.8152,142.59,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.9,1.8,2.55,2.85,3.15,3.45,3.9,4.76,358.09,0.921,12137.24,0.341,0.968,1,1,1,1958686358,42806280,72298.11632,-148.351483,64.815194,137.81,211.648517,64.815194,137.81,211.648517,64.815193,142.68,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.71,1.16,1.76,2.66,2.96,3.11,3.41,3.86,4.87,355.35,1.069,12602.96,0.297,0.983,1,1,1,0.815483251430933,-0.0300000000000011,0.11,-0.04,-0.04,0.11,0.11,-0.04,0.11,-0.04,0.11,-0.04,0.11,-0.04,0.11,0.11,0.26,0.26,-0.04,0.11,0.11,-0.04,-0.04,-0.04,0.11,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166626",1958682362,43377667,64940.24159,-148.351373,64.815264,137.78,211.648627,64.815262,145.31,211.648627,64.815262,146.06,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.71,2.21,4.46,5.21,5.81,6.56,7.31,8.28,359.56,0.953,12137.54,0.173,0.973,1,1,1,1958686358,42806281,72298.11657,-148.351363,64.815261,137.74,211.648637,64.815261,141.86,211.648637,64.81526,145.23,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.84,3.63,3.93,4.23,4.83,5.73,7.49,356.83,1.101,12602.51,0.181,0.983,1,1,1,0.580748810507298,-0.039999999999992,-0.0700000000000001,-0.07,-0.07,-0.0700000000000001,0.08,-0.07,0.08,-0.07,0.08,-0.07,0.08,-0.07,0.08,-0.07,-0.07,-0.07,-0.37,-0.83,-1.28,-1.58,-1.73,-1.58,-0.789999999999999,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166628",1958682362,43377669,64940.24209,-148.351285,64.815136,137.84,211.648715,64.815135,142.45,211.648715,64.815135,143.72,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.3,0.3,0.6,1.05,2.55,3,3.6,4.2,4.8,5.88,0.77,0.885,12136.94,0.198,0.98,1,1,1,1958686358,42806283,72298.11707,-148.351291,64.815131,137.87,211.648709,64.815131,137.87,211.648709,64.81513,142.82,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.94,1.99,2.29,2.59,3.03,3.63,4.95,357.47,1.034,12602.52,0.243,0.982,1,1,1,0.625863374273242,0.0300000000000011,0.04,-0.11,-0.11,0.0399999999999999,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,0.04,0.04,-0.11,0.04,-0.11,-0.11,-0.56,-0.71,-1.01,-1.17,-1.17,-0.93,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166629",1958682362,43377670,64940.24234,-148.351174,64.815202,137.98,211.648826,64.815202,140.82,211.648826,64.815201,144.12,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,1.2,2.25,3,4.05,4.2,4.5,4.8,5.1,6.14,2.28,0.921,12137.39,0.431,0.971,1,1,1,1958686358,42806284,72298.11732,-148.351178,64.815194,138.02,211.648823,64.815194,141.09,211.648823,64.815193,144.24,-0.97,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.52,0.82,1.87,2.62,3.22,4.12,4.27,4.57,4.87,5.32,6.22,358.85,1.065,12602.67,0.408,0.977,1,1,1,0.91161350273034,0.0400000000000205,-0.07,0.08,0.08,-0.07,-0.07,0.08,-0.07,0.08,-0.07,0.07,0.07,-0.08,0.07,0.22,0.67,0.37,0.22,0.0700000000000003,0.0699999999999994,0.0700000000000003,0.0700000000000003,0.220000000000001,0.0800000000000001,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166705",1958682362,43377746,64940.26134,-148.346366,64.813558,151.59,211.653634,64.813558,151.59,211.653632,64.813558,156.5,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,1.42,2.32,2.47,2.77,3.22,3.82,4.91,88.04,1.102,12124.94,0.262,0.971,1,1,1,1958686358,42806358,72298.13582,-148.346378,64.813552,151.74,211.653622,64.813552,151.74,211.653621,64.813551,156.57,-1.09,-0.94,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.16,2.21,2.36,2.66,2.96,3.56,4.83,77.81,1.026,12588.87,0.281,0.982,1,1,1,0.878575268414887,0.150000000000006,0.03,-0.12,0.03,-0.12,0.03,0.03,-0.12,0.03,-0.12,0.03,-0.11,0.04,-0.11,-0.11,-0.11,-0.26,-0.26,-0.11,-0.11,-0.11,-0.26,-0.26,-0.0800000000000001,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166706",1958682362,43377747,64940.26159,-148.346261,64.813621,152.16,211.653739,64.813621,152.16,211.653737,64.813621,157.48,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.64,0.94,1.39,1.99,2.59,3.33,3.63,3.78,4.08,4.38,5.32,86.42,1.127,12122.99,0.322,0.971,1,1,1,1958686358,42806359,72298.13607,-148.346264,64.813615,152.34,211.653734,64.813615,155.49,211.653733,64.813615,158.71,-0.94,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.71,1.16,1.76,2.36,3.11,4.01,4.16,4.46,4.76,5.21,6.37,76.39,1.057,12588.87,0.328,0.98,1,1,1,0.683711480420923,0.180000000000007,-0.08,0.07,0.0700000000000001,-0.08,0.07,0.07,-0.08,0.07,0.07,-0.08,0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.68,0.53,0.68,0.68,0.83,1.05,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166708",1958682362,43377749,64940.26209,-148.346178,64.813494,152.17,211.653821,64.813494,154.68,211.653819,64.813494,159.73,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0.15,0.3,0.45,0.9,1.35,1.8,2.25,2.85,3.3,3.9,4.8,4.95,5.25,5.69,6.59,7.57,89.83,1.143,12123.74,0.393,0.972,1,1,1,1958686358,42806361,72298.13657,-148.346181,64.81349,152.26,211.653818,64.81349,154.21,211.653815,64.81349,160.58,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.79,1.39,1.99,2.74,3.48,4.53,4.98,5.43,6.03,6.93,8.32,79.97,1.061,12588.12,0.361,0.978,1,1,1,0.4680128639631,0.0900000000000034,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.26,-0.26,-0.26,-0.56,-0.86,-1.01,-0.86,-0.86,-0.56,-0.42,-0.27,0.0300000000000002,0.18,0.34,0.34,0.75,359.56,-Inf,-Inf,TRUE,TRUE,NA
"166709",1958682362,43377750,64940.26234,-148.346067,64.81356,152.66,211.65393,64.81356,160.07,211.653929,64.81356,162.13,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,1.16,4.16,5.21,6.26,7.16,8.35,9.48,88.14,1.168,12123.74,0.126,0.976,1,1,1,1958686358,42806362,72298.13682,-148.346068,64.813553,152.75,211.653929,64.813553,158.86,211.653928,64.813553,161.75,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.84,3.93,6.03,6.48,6.78,7.23,7.83,8.99,78.54,1.091,12588.27,0.174,0.981,1,1,1,0.781599367726208,0.0900000000000034,0.0800000000000001,0.0800000000000001,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.38,1.43,2.77,1.87,1.27,0.52,0.0700000000000003,-0.52,-0.49,359.56,-Inf,-Inf,TRUE,TRUE,NA
"167723",1958682362,43379044,64940.58584,-148.344322,64.814034,154.38,211.655677,64.814034,157.15,211.655675,64.814034,160.6,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.67,1.27,1.87,2.47,3.22,3.97,4.27,4.42,4.87,5.32,6.22,90.68,1.343,12122.83,0.347,0.969,1,1,1,1958686358,42808181,72298.59157,-148.344323,64.814035,154.34,211.655675,64.814035,158.16,211.655674,64.814035,161.64,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,1.5,2.55,3.6,4.8,4.95,5.4,5.69,6.14,7.31,87.09,1.161,12585.87,0.481,0.981,1,1,1,0.121145583241283,-0.039999999999992,-0.0800000000000001,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.22,-0.67,-0.37,0.0799999999999996,0.38,0.83,0.680000000000001,0.98,0.82,0.819999999999999,1.09,359.56,-Inf,-Inf,TRUE,TRUE,NA
"167726",1958682362,43379047,64940.58659,-148.344134,64.81397,154.7,211.655866,64.81397,154.7,211.655862,64.81397,161.45,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.6,1.2,2.4,3.9,4.35,4.65,5.09,5.69,6.74,92.07,1.386,12122.38,0.285,0.97,1,1,1,1958686358,42808178,72298.59082,-148.344128,64.81397,154.68,211.655871,64.81397,157.79,211.655867,64.81397,166.14,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,1.31,2.36,3.11,3.86,5.21,5.66,6.41,8.06,9.85,11.46,88.74,1.202,12586.62,0.505,0.982,1,1,1,0.284920363284,-0.0199999999999818,0.11,-0.04,-0.04,-0.04,0.11,0.11,0.11,0.11,0.11,0.11,0.26,0.26,0.26,1.01,1.76,1.91,1.46,1.31,1.31,1.76,2.97,4.16,4.72,359.56,-Inf,-Inf,TRUE,TRUE,NA
"167795",1958682362,43379116,64940.60384,-148.339686,64.812636,161.17,211.660314,64.812636,161.17,211.660312,64.812636,162.97,-1.2,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.9,1.2,1.5,1.8,107.97,2.492,12122.78,0.027,0.846,1,1,1,1958686358,42808113,72298.57457,-148.3397,64.812635,161.2,211.660294,64.812635,167.94,211.660293,64.812636,169.59,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.91,3.86,4.46,5.2,6.1,7,8.39,106.36,2.259,12587.32,0.116,0.975,1,1,1,0.674123579666783,0.0300000000000011,0.26,0.26,0.26,0.26,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.26,0.26,1.46,3.26,3.71,4.3,4.9,5.5,6.59,359.56,-Inf,-Inf,TRUE,TRUE,NA
"167798",1958682362,43379119,64940.60459,-148.339498,64.812572,161.52,211.660502,64.812572,161.52,211.660499,64.812572,164.48,-1.2,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0.15,0.15,0.3,0.45,0.75,1.2,1.95,2.1,2.25,2.4,2.7,2.96,108.42,2.542,12122.47,0.277,0.861,1,1,1,1958686358,42808110,72298.57382,-148.339496,64.81257,161.54,211.660499,64.81257,167.72,211.660498,64.81257,169.29,-1.01,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.94,2.73,3.33,4.08,5.13,6.33,7.75,106.82,2.311,12587.76,0.221,0.983,1,1,1,0.242293064446133,0.0199999999999818,0.19,0.34,0.04,0.0399999999999999,0.19,0.04,0.04,0.04,0.04,0.04,0.04,-0.11,0.04,-0.11,-0.11,-0.26,-0.26,0.78,1.23,1.83,2.73,3.63,4.79,359.56,-Inf,-Inf,TRUE,TRUE,NA
"168817",1958682362,43380410,64940.92734,-148.338184,64.812871,161,211.661814,64.812871,163.1,211.661812,64.812871,164.97,-1.39,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,2.36,2.66,2.96,3.26,3.56,3.97,110.83,2.665,12125.01,0.183,0.933,1,1,1,1958686358,42809384,72298.89232,-148.338186,64.812878,160.87,211.661809,64.812879,166.93,211.661807,64.812879,168.69,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.71,1.76,2.81,4.16,4.61,5.2,5.8,6.55,7.82,109.09,2.428,12588.95,0.405,0.979,1,1,1,0.785914989341287,-0.129999999999995,0.45,0.3,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0,0.15,0.15,0.3,1.2,1.8,1.8,1.95,2.24,2.54,2.99,3.85,359.56,-Inf,-Inf,TRUE,TRUE,NA
"168824",1958682362,43380417,64940.92909,-148.337682,64.812813,160.97,211.662315,64.812814,163.74,211.662314,64.812814,164.97,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.6,1.05,2.25,2.55,2.84,2.99,3.44,4,110.63,2.78,12126.06,0.272,0.948,1,1,1,1958686358,42809379,72298.89107,-148.337684,64.812821,160.88,211.662313,64.812821,163.98,211.662311,64.812821,166.94,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.56,1.16,2.51,3.56,3.86,4.16,4.46,4.9,6.06,108.88,2.54,12590,0.352,0.981,1,1,1,0.896650000930314,-0.0900000000000034,0.11,0.11,0.11,0.11,0.11,0.11,-0.04,0.11,-0.04,0.11,-0.04,0.11,0.11,-0.04,0.26,0.56,1.46,1.31,1.31,1.32,1.47,1.46,2.06,359.56,-Inf,-Inf,TRUE,TRUE,NA
"168825",1958682362,43380418,64940.92934,-148.337564,64.812883,160.85,211.662432,64.812884,165.31,211.662429,64.812884,167.63,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,2.06,3.11,3.86,4.75,4.9,5.2,5.65,6.1,6.77,109.74,2.792,12126.5,0.442,0.959,1,1,1,1958686358,42809380,72298.89132,-148.337563,64.812888,160.71,211.662433,64.812888,164.79,211.66243,64.812889,167.6,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,1.83,3.93,4.23,4.68,5.28,5.88,6.89,107.98,2.554,12590.59,0.131,0.982,1,1,1,0.559273295093881,-0.139999999999986,0.0800000000000001,-0.07,-0.07,-0.0700000000000001,0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.22,-0.22,-0.52,-1.72,-2.62,-2.03,-0.82,-0.67,-0.52,-0.37,-0.22,0.12,359.56,-Inf,-Inf,TRUE,TRUE,NA
"168826",1958682362,43380419,64940.92959,-148.337604,64.812688,161.35,211.662394,64.812689,163.52,211.662391,64.812689,166.81,-1.12,-0.97,-0.67,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,1.12,2.17,3.37,3.67,3.97,4.27,4.87,5.46,111.77,2.82,12126.95,0.364,0.943,1,1,1,1958686358,42809375,72298.89007,-148.337603,64.812695,161.33,211.662395,64.812695,163.72,211.662393,64.812696,166.57,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,1.5,2.7,2.99,3.29,3.59,4.04,5.24,110.07,2.578,12589.99,0.374,0.982,1,1,1,0.781598882703322,-0.0199999999999818,0.0700000000000001,0.07,-0.08,0.0700000000000001,0.07,-0.08,-0.08,0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.52,-0.67,-0.67,-0.68,-0.68,-0.68,-0.83,-0.22,359.56,-Inf,-Inf,TRUE,TRUE,NA
"168827",1958682362,43380420,64940.92984,-148.337486,64.812758,161.17,211.662511,64.812759,164.31,211.662508,64.812759,167.27,-1.01,-0.86,-0.56,-0.41,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.49,0.79,1.53,2.28,2.73,3.33,3.78,4.38,4.53,4.68,4.98,5.28,6.1,110.88,2.831,12127.25,0.324,0.956,1,1,1,1958686358,42809376,72298.89032,-148.337482,64.812762,161.03,211.662515,64.812763,164.48,211.662511,64.812763,168.52,-1.09,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,1.16,2.06,2.96,3.71,4.6,4.9,5.35,5.8,6.4,7.49,109.17,2.591,12590.29,0.455,0.981,1,1,1,0.484585543070142,-0.139999999999986,-0.0800000000000001,0.07,-0.08,-0.08,0.07,-0.08,-0.08,-0.08,-0.08,-0.08,-0.23,-0.38,-0.97,-1.12,-0.67,-0.37,-0.0699999999999998,0.22,0.37,0.67,0.819999999999999,1.12,1.39,359.56,-Inf,-Inf,TRUE,TRUE,NA
