"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"267936",1957949235,28167829,72925.029,-146.191933,66.629293,128.03,213.808075,66.629288,135.65,-0.78,-0.45,-0.22,0,0.22,0.49,0.82,1.38,1.98,2.5,2.99,3.4,3.81,4.15,4.45,4.82,5.23,5.83,5.98,6.16,6.43,6.76,7.62,319.28,4.414,8651.86,0.438,1,1,1,1958686303,36119727,70626.46444,-146.191941,66.629296,128.34,213.808062,66.629295,131.6,213.808068,66.629294,135.86,-0.75,-0.45,-0.15,0,0.15,0.45,1.05,1.5,1.95,2.39,2.84,3.14,3.44,3.89,4.34,4.79,5.24,5.69,5.84,5.99,6.14,6.44,7.52,290.06,3.213,12634.46,0.492,0.976,1,1,1,0.487077750606441,0.310000000000002,0.03,0,0.07,0,-0.07,-0.04,0.23,0.12,-0.03,-0.11,-0.15,-0.26,-0.37,-0.26,-0.11,-0.0300000000000002,0.00999999999999979,-0.14,-0.140000000000001,-0.17,-0.29,-0.319999999999999,-0.100000000000001,358.78,-Inf,-Inf,TRUE,TRUE,NA
"267938",1957949235,28167831,72925.029,-146.19208,66.629221,128.69,213.807938,66.629213,143.93,-0.9,-0.6,-0.37,-0.19,0,0.15,0.37,0.6,0.93,1.42,1.87,2.32,2.76,3.29,3.96,4.71,6.13,9.68,10.54,11.58,13.11,14.24,15.24,318.41,4.403,8650.66,0.409,1,1,1,1958686303,36119728,70626.46469,-146.192065,66.629227,129.16,213.807952,66.629224,143.34,213.807953,66.629224,144.31,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.49,0.79,1.38,1.83,2.13,2.58,3.33,4.38,6.02,9.02,9.77,10.81,11.86,13.96,15.15,289.33,3.225,12632.81,0.363,0.98,1,1,1,0.942463405799277,0.469999999999999,-0.11,-0.11,-0.19,-0.22,-0.26,-0.26,-0.33,-0.41,-0.44,-0.63,-0.49,-0.49,-0.63,-0.71,-0.63,-0.33,-0.11,-0.66,-0.77,-0.77,-1.25,-0.279999999999999,-0.0899999999999999,358.78,-Inf,-Inf,TRUE,TRUE,NA
"268081",1957949235,28167974,72925.065,-146.184853,66.626911,125.06,213.815148,66.626911,126.14,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,334.15,1.787,8632.35,0.116,1,1,1,1958686303,36120578,70626.67719,-146.184835,66.626909,125.23,213.815165,66.626909,125.23,213.815166,66.626909,126.61,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.39,273.25,1.464,12621.23,0.301,0.882,2,2,2,0.827467536797246,0.170000000000002,0.0399999999999999,0,0.04,-0.08,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.3,-0.22,-0.3,0.3,358.78,-Inf,-Inf,FALSE,FALSE,NA
"268101",1957949235,28167994,72925.07,-146.183737,66.626605,125.07,213.816263,66.626605,126.15,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.49,0.67,0.71,0.75,0.82,0.9,1.09,342.07,1.455,8631.01,0.176,1,1,1,1958686303,36120563,70626.67344,-146.183751,66.626609,125.26,213.816249,66.626609,125.26,213.81625,66.626609,126.76,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.45,0.6,1.5,266.69,1.249,12620.34,0.606,0.941,2,2,2,0.763521778546486,0.190000000000012,0,0,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.19,-0.22,-0.26,-0.3,-0.37,-0.3,0.41,358.78,-Inf,-Inf,FALSE,FALSE,NA
"268103",1957949235,28167996,72925.071,-146.183883,66.626534,125.05,213.816117,66.626534,126.17,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.15,0.22,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,339.77,1.42,8630.41,0.145,1,1,1,1958686303,36120564,70626.67369,-146.183883,66.626536,125.29,213.816117,66.626536,125.29,213.816118,66.626536,126.71,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,1.42,265.13,1.277,12619.74,0.373,0.929,2,2,2,0.222947348519234,0.240000000000009,-0.11,-0.11,-0.11,-0.0700000000000001,-0.15,-0.07,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.11,-0.18,-0.3,-0.22,-0.33,-0.33,-0.22,-0.3,-0.33,-0.3,0.3,358.78,-Inf,-Inf,FALSE,FALSE,NA
"268148",1957949235,28168041,72925.082,-146.181642,66.625805,125.04,213.818358,66.625805,126.09,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,12.35,0.818,8628.62,0.145,1,1,1,1958686303,36120532,70626.66569,-146.181646,66.625802,125.24,213.818354,66.625802,125.24,213.818354,66.625802,126.97,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.72,239.58,0.961,12618.7,0.165,0.977,1,1,1,0.378415256728937,0.199999999999989,-0.07,-0.11,-0.0700000000000001,-0.03,-0.11,-0.07,-0.15,-0.03,-0.11,-0.18,-0.11,-0.18,-0.26,-0.19,-0.27,-0.19,-0.3,-0.3,-0.34,-0.23,-0.3,-0.23,0.67,358.78,-Inf,-Inf,TRUE,TRUE,NA
"268810",1957949235,28168704,72925.248,-146.182496,66.625835,125.09,213.817504,66.625835,126.17,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.67,0.71,0.75,0.82,0.9,1.09,0.9,0.936,8629.52,0.105,1,1,1,1958686303,36121154,70626.82119,-146.18251,66.625842,125.25,213.81749,66.625842,125.25,213.81749,66.625842,127.08,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.84,250.01,0.964,12618.25,0.165,0.978,1,1,1,0.996523893174212,0.159999999999997,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.22,-0.15,-0.23,-0.15,-0.27,-0.3,-0.34,-0.23,-0.3,-0.23,0.75,358.78,-Inf,-Inf,TRUE,TRUE,NA
"268850",1957949235,28168744,72925.258,-146.184432,66.626588,125.07,213.815568,66.626588,126.23,-0.94,-0.75,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.94,1.16,339.88,1.598,8631.61,0.163,1,1,1,1958686303,36120571,70626.67544,-146.184441,66.626596,125.23,213.815559,66.626596,125.23,213.815559,66.626596,126.72,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.49,0.64,1.5,266.83,1.386,12622.58,0.521,0.945,2,2,2,0.976750556152911,0.160000000000011,-0.0700000000000001,-0.11,-0.07,-0.04,-0.11,-0.07,-0.15,-0.07,-0.11,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.18,-0.22,-0.26,-0.33,-0.3,0.34,358.78,-Inf,-Inf,FALSE,FALSE,NA
"268904",1957949235,28168798,72925.271,-146.18712,66.627453,125.08,213.812881,66.627452,126.28,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.86,0.97,1.2,328.21,2.53,8635.92,0.072,1,1,1,1958686303,36120609,70626.68494,-146.187106,66.627456,125.21,213.812894,66.627456,125.21,213.812895,66.627456,126.79,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.57,280.85,1.947,12623.31,0.114,0.928,1,1,1,0.704240345905107,0.129999999999995,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.27,-0.34,-0.3,0.37,358.78,-Inf,-Inf,TRUE,TRUE,NA
"268918",1957949235,28168812,72925.275,-146.187864,66.627574,125.06,213.812136,66.627573,126.11,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.82,0.9,1.05,325.35,2.726,8637.86,0.087,1,1,1,1958686303,36120619,70626.68744,-146.187883,66.627574,125.25,213.812117,66.627574,125.25,213.812118,66.627574,126.59,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.49,0.49,0.49,0.64,0.79,1.35,281.71,2.11,12624.95,0.274,0.903,2,2,2,0.841114748305602,0.189999999999998,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.22,-0.11,-0.18,-0.11,-0.18,-0.26,-0.18,-0.15,-0.15,-0.22,-0.26,-0.18,-0.11,0.3,358.78,-Inf,-Inf,FALSE,FALSE,NA
"268938",1957949235,28168832,72925.28,-146.188836,66.627949,125.03,213.811165,66.627949,126.19,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.97,1.16,324.02,3.119,8640.69,0.145,1,1,1,1958686303,36120633,70626.69094,-146.188829,66.627945,125.22,213.811171,66.627945,125.22,213.811172,66.627945,127.01,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.8,285.36,2.337,12627.18,0.103,0.979,1,1,1,0.542998631182216,0.189999999999998,-0.15,-0.15,-0.15,-0.11,-0.04,-0.11,-0.08,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.26,-0.22,-0.26,-0.3,-0.34,-0.26,-0.37,0.64,358.78,-Inf,-Inf,TRUE,TRUE,NA
"268983",1957949235,28168877,72925.291,-146.191069,66.62868,128.23,213.808941,66.628675,138.58,0.3,1.68,2.62,3.22,3.78,4.26,4.67,5.01,5.31,5.65,6.02,6.43,6.8,7.18,7.59,8.11,8.67,9.16,9.27,9.38,9.53,9.76,10.36,321.06,3.951,8645.89,0.472,1,1,1,1958686303,36120665,70626.69894,-146.191085,66.628686,128.76,213.808924,66.628685,137.45,213.808929,66.628684,141.94,-0.26,0.04,0.64,1.38,1.98,2.43,2.88,3.18,3.48,3.78,4.08,4.38,4.68,5.13,5.58,6.47,7.52,8.87,9.17,9.77,10.52,11.71,13.17,290.33,2.881,12629.25,0.44,0.982,1,1,1,0.974168206034033,0.530000000000001,-0.56,-1.64,-1.98,-1.84,-1.8,-1.83,-1.79,-1.83,-1.83,-1.87,-1.94,-2.05,-2.12,-2.05,-2.01,-1.64,-1.15,-0.290000000000001,-0.0999999999999996,0.389999999999999,0.99,1.95,2.81,358.78,-Inf,-Inf,TRUE,TRUE,NA
"269017",1957949235,28168911,72925.299,-146.192794,66.62918,128.19,213.807215,66.629176,135.52,-0.71,-0.41,-0.19,0.04,0.26,0.52,0.93,1.42,1.87,2.32,2.69,3.1,3.59,4.11,4.56,5.01,5.45,6.01,6.13,6.28,6.46,6.72,7.32,319.12,4.559,8652.9,0.505,1,1,1,1958686303,36120689,70626.70494,-146.192802,66.629173,125.1,213.807216,66.62917,140.06,213.807217,66.629169,141.52,0.49,1.53,2.13,2.58,3.03,3.33,3.78,4.23,4.68,4.98,5.42,5.57,5.87,6.17,6.62,7.52,8.87,12.46,13.06,14.25,14.85,15.6,16.42,292.37,3.288,12637.01,0.479,0.969,1,1,1,0.856913715985412,-3.09,1.2,1.94,2.32,2.54,2.77,2.81,2.85,2.81,2.81,2.66,2.73,2.47,2.28,2.06,2.06,2.51,3.42,6.45,6.93,7.97,8.39,8.88,9.1,358.78,-Inf,-Inf,TRUE,TRUE,NA
"269127",1957949235,28169021,72925.327,-146.192946,66.629101,124.88,213.80706,66.629098,130.03,-0.93,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.71,1.27,1.94,2.5,3.14,4.26,5.16,318.51,4.547,8655.29,0.087,1,1,1,1958686303,36120690,70626.70519,-146.192927,66.629104,125.13,213.807073,66.629104,125.13,213.807075,66.629104,126.77,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.6,0.6,0.75,1.65,291.65,3.298,12636.86,0.145,0.95,1,1,1,0.905109886669079,0.25,-0.12,0,-0.15,-0.11,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.22,-0.15,-0.22,-0.3,-0.26,-0.37,-0.41,-0.82,-1.49,-1.9,-2.54,-3.51,-3.51,358.78,-Inf,-Inf,TRUE,TRUE,NA
"269192",1957949235,28169086,72925.343,-146.189601,66.628056,125.07,213.810399,66.628055,126.19,-0.94,-0.75,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,322.61,3.331,8641.58,0.145,1,1,1,1958686303,36120643,70626.69344,-146.189607,66.628063,125.2,213.810393,66.628063,125.2,213.810394,66.628063,126.89,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.68,285.79,2.502,12628.07,0.103,0.96,1,1,1,0.824282266288562,0.13000000000001,0,-0.04,0,0.03,-0.04,0,-0.08,-0.15,-0.04,-0.12,-0.04,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.38,-0.26,-0.38,0.56,358.78,-Inf,-Inf,TRUE,TRUE,NA
"269227",1957949235,28169121,72925.352,-146.188108,66.627449,125.07,213.811893,66.627448,126.16,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.82,0.9,1.09,324.36,2.71,8637.86,0.145,1,1,1,1958686303,36121076,70626.80169,-146.188089,66.627451,125.23,213.811911,66.627451,125.23,213.811912,66.627451,126.5,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.49,1.27,282.91,2.089,12625.4,0.145,0.821,2,2,2,0.870164698473598,0.160000000000011,-0.04,-0.07,-0.07,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.15,-0.3,-0.22,-0.26,-0.33,-0.41,0.18,358.78,-Inf,-Inf,FALSE,FALSE,NA
"269281",1957949235,28169175,72925.365,-146.185421,66.626572,125.12,213.81458,66.626572,126.1,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,333.43,1.747,8631.75,0.33,2,2,2,1958686303,36121116,70626.81169,-146.185427,66.626571,125.27,213.814573,66.626571,125.27,213.814574,66.626571,126.84,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.37,0.52,0.52,1.57,271.18,1.497,12622.13,0.628,0.966,2,2,2,0.288068611979915,0.149999999999991,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.18,-0.07,-0.15,-0.07,-0.14,-0.22,-0.15,-0.23,-0.15,-0.27,-0.27,-0.3,-0.34,-0.27,-0.34,0.6,358.78,-Inf,-Inf,TRUE,TRUE,NA
"269326",1957949235,28169220,72925.377,-146.1832,66.625834,125.11,213.8168,66.625834,126.08,-0.9,-0.71,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,353.21,1.031,8629.52,0.203,2,2,2,1958686303,36121150,70626.82019,-146.183204,66.625827,125.21,213.816796,66.625827,125.21,213.816797,66.625827,127.01,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.8,252.07,1.099,12618.85,0.087,0.981,1,1,1,0.800158215142824,0.0999999999999943,-0.07,-0.11,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.07,-0.14,-0.08,-0.15,-0.23,-0.15,-0.27,-0.27,-0.3,-0.19,-0.27,-0.19,0.83,358.78,-Inf,-Inf,FALSE,FALSE,NA
"270019",1957949235,28169913,72925.55,-146.18344,66.625674,125.08,213.81656,66.625674,126.02,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.26,-0.22,-0.15,-0.07,0,0.07,0.11,0.19,0.26,0.37,0.49,0.64,0.67,0.71,0.75,0.82,0.94,354.57,1.028,8629.37,0.373,2,2,2,1958686303,36121829,70626.98994,-146.183435,66.625676,125.24,213.816565,66.625676,125.24,213.816566,66.625677,127,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.76,254.99,1.021,12618.7,0.087,0.979,1,1,1,0.314176832769367,0.159999999999997,-0.04,-0.07,-0.07,-0.04,-0.11,-0.04,-0.15,-0.04,-0.11,-0.04,-0.11,-0.18,-0.07,-0.15,-0.07,-0.18,-0.15,-0.3,-0.18,-0.22,-0.26,-0.18,0.82,358.78,-Inf,-Inf,FALSE,FALSE,NA
"270080",1957949235,28169974,72925.565,-146.18641,66.62676,126.43,213.81359,66.62676,127.63,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.97,1.2,332.36,2.077,8632.04,0.103,1,1,1,1958686303,36121105,70626.80894,-146.186418,66.626752,127.06,213.813582,66.626752,127.06,213.813583,66.626752,128.71,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.64,1.65,274.05,1.701,12620.62,0.087,0.949,1,1,1,0.959542223377444,0.629999999999995,-0.11,-0.11,-0.11,-0.0700000000000001,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.15,-0.22,-0.18,-0.22,-0.26,-0.3,-0.22,-0.33,0.45,358.78,-Inf,-Inf,TRUE,TRUE,NA
"270139",1957949235,28170033,72925.58,-146.18939,66.627613,125.07,213.810611,66.627613,126.16,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,323.57,3.083,8639.64,0.126,1,1,1,1958686303,36121063,70626.79844,-146.189411,66.627615,125.24,213.810589,66.627615,125.24,213.810591,66.627615,127.04,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.8,283.36,2.367,12627.18,0.165,0.978,1,1,1,0.956011290848567,0.170000000000002,0,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.34,-0.26,-0.34,0.71,358.78,-Inf,-Inf,TRUE,TRUE,NA
"270191",1957949235,28170085,72925.593,-146.19193,66.628554,128.75,213.808078,66.628549,137.23,-1.12,-0.67,-0.34,-0.04,0.26,0.56,0.9,1.27,1.72,2.13,2.47,2.73,2.99,3.29,3.59,4,4.67,6.39,6.91,7.29,7.59,7.89,8.48,321.1,4.093,8648.88,0.398,1,1,1,1958686303,36121022,70626.78819,-146.191946,66.628558,128.99,213.808062,66.628557,136.62,213.808067,66.628556,140.33,-0.67,-0.37,-0.07,0.22,0.52,0.97,1.27,1.72,2.32,2.62,2.92,3.22,3.37,3.67,3.97,4.42,5.16,6.81,7.41,7.86,8.46,9.51,11.34,289.8,2.995,12631.18,0.427,0.979,1,1,1,0.836947535993045,0.240000000000009,0.45,0.3,0.27,0.26,0.26,0.41,0.37,0.45,0.6,0.49,0.45,0.49,0.38,0.38,0.38,0.42,0.49,0.42,0.5,0.57,0.870000000000001,1.62,2.86,358.78,-Inf,-Inf,TRUE,TRUE,NA
"270225",1957949235,28170119,72925.601,-146.193642,66.629055,125.58,213.806359,66.629055,126.62,-0.93,-0.75,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.49,0.67,0.71,0.75,0.82,0.9,1.05,319.26,4.699,8656.03,0.116,1,1,1,1958686303,36120998,70626.78219,-146.193663,66.629052,125.88,213.806337,66.629052,125.88,213.806339,66.629052,127.52,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.65,291.69,3.406,12638.05,0.134,0.956,1,1,1,0.987921461046809,0.299999999999997,-0.12,0,-0.12,-0.08,0,-0.11,-0.04,-0.11,-0.19,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.19,-0.22,-0.26,-0.3,-0.22,-0.3,0.6,358.78,-Inf,-Inf,TRUE,TRUE,NA
"270305",1957949235,28170201,72925.622,-146.19455,66.629102,127.25,213.805466,66.629095,139.2,2.43,4.33,5.49,6.38,6.94,7.36,7.69,7.95,8.18,8.4,8.59,8.81,9,9.18,9.41,9.67,9.97,10.42,10.53,10.68,10.86,11.16,11.95,317.37,4.905,8657.66,0.421,1,1,1,1958686303,36120991,70626.78044,-146.194569,66.629103,127.72,213.805443,66.629101,136.51,213.805447,66.6291,139.77,2.21,4,5.2,5.95,6.4,6.69,7.14,7.44,7.59,7.89,8.19,8.49,8.64,8.94,9.24,9.54,9.84,10.14,10.29,10.43,10.58,10.88,12.04,290.96,3.585,12639.23,0.415,0.984,1,1,1,0.848417810203454,0.469999999999999,-0.22,-0.33,-0.29,-0.43,-0.54,-0.67,-0.550000000000001,-0.51,-0.59,-0.510000000000001,-0.4,-0.32,-0.359999999999999,-0.24,-0.17,-0.130000000000001,-0.130000000000001,-0.279999999999999,-0.24,-0.25,-0.279999999999999,-0.279999999999999,0.0899999999999999,358.78,-Inf,-Inf,TRUE,TRUE,NA
"270360",1957949235,28170256,72925.636,-146.191551,66.628241,128.27,213.808461,66.628235,140.12,-0.93,-0.71,-0.52,-0.34,-0.22,-0.07,0.04,0.19,0.34,0.49,0.71,0.97,1.46,2.43,3.59,4.71,5.87,7.4,7.74,8.15,8.71,9.61,11.85,320.78,3.851,8645.6,0.44,1,1,1,1958686303,36121033,70626.79094,-146.19156,66.628236,128.95,213.808457,66.628234,144.7,213.808458,66.628234,145.86,-0.67,-0.37,-0.22,0.07,0.37,0.67,0.97,1.72,2.77,3.67,4.57,5.31,6.06,6.81,7.41,8.01,9.06,10.85,11.6,12.8,14.3,15.64,16.92,287.32,2.869,12629.24,0.578,0.975,1,1,1,0.685121599843651,0.679999999999978,0.26,0.34,0.3,0.41,0.59,0.74,0.93,1.53,2.43,3.18,3.86,4.34,4.6,4.38,3.82,3.3,3.19,3.45,3.86,4.65,5.59,6.03,5.07,358.78,-Inf,-Inf,TRUE,TRUE,NA
