"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"160373",1957940050,5782131,63031.319,-146.321038,64.209699,306.96,213.678981,64.209713,329.18,-1.23,-0.97,-0.75,-0.6,-0.49,-0.37,-0.26,-0.15,-0.04,0.04,0.15,0.26,0.37,0.49,0.64,0.86,1.38,6.09,8.67,14.38,16.96,19.99,22.23,211.97,4.531,8516.06,0.152,1,1,1,1958696634,75892236,88389.60388,-146.321033,64.209704,307.29,213.678968,64.209705,310.39,213.678969,64.209707,314.96,-0.98,-0.68,-0.53,-0.38,-0.23,-0.09,0.06,0.36,0.51,0.96,1.71,2.31,2.76,3.21,3.51,3.96,4.41,5.01,5.16,5.46,5.75,6.05,7.66,199.34,2.578,6460.2,0.402,0.994,1,2,1,0.607762622164388,0.330000000000041,0.25,0.29,0.22,0.22,0.26,0.28,0.32,0.51,0.55,0.92,1.56,2.05,2.39,2.72,2.87,3.1,3.03,-1.08,-3.51,-8.92,-11.21,-13.94,-14.57,212.42,-Inf,-Inf,FALSE,TRUE,NA
"161638",1957940050,5783399,63031.636,-146.321169,64.209084,307.39,213.678856,64.209102,334.05,-1.01,-0.67,-0.45,-0.22,-0.07,0.11,0.3,0.52,0.86,1.79,3.06,3.55,3.92,4.22,4.55,4.93,5.38,7.13,10.19,14.3,18.63,24.83,26.66,212.42,4.928,8521.58,0.317,1,1,1,1958696634,75892007,88389.54663,-146.321155,64.209082,307.78,213.678851,64.209089,322.36,213.678851,64.20909,324.49,-0.99,-0.69,-0.54,-0.39,-0.24,-0.24,-0.09,0.06,0.21,0.36,0.66,1.11,2.3,3.2,3.8,4.55,5.6,8.14,8.89,10.53,12.78,14.43,16.71,198.26,3.161,6460.63,0.522,0.992,1,2,1,0.715267949211397,0.389999999999986,0.02,-0.0199999999999999,-0.09,-0.17,-0.17,-0.35,-0.39,-0.46,-0.65,-1.43,-2.4,-2.44,-1.62,-1.02,-0.75,-0.38,0.22,1.01,-1.3,-3.77,-5.85,-10.4,-9.95,212.42,-Inf,-Inf,FALSE,TRUE,NA
"137450",1957940049,5757486,63025.158,-146.33514,64.211916,315.88,213.664876,64.211927,330.08,-0.93,-0.34,0.22,0.82,1.49,2.24,3.43,5.67,6.49,6.93,7.34,7.72,8.09,8.39,8.69,9.02,9.58,11.33,11.85,12.34,12.75,13.2,14.2,211.96,5.875,8528.85,0.457,1,1,1,1958696634,75907423,88393.40066,-146.335159,64.211919,317.05,213.664847,64.211925,329.92,213.664849,64.211927,333.36,-0.41,-0.11,0.49,1.68,2.88,3.78,5.12,5.72,6.02,6.32,6.62,6.77,7.22,7.82,8.72,11.56,12.61,13.5,13.65,13.95,14.25,14.55,16.31,201.95,3.414,6451.18,0.497,0.993,1,1,1,0.981019211462079,1.17000000000002,0.52,0.23,0.27,0.86,1.39,1.54,1.69,0.0499999999999998,-0.470000000000001,-0.609999999999999,-0.72,-0.95,-0.87,-0.57,0.0300000000000011,2.54,3.03,2.17,1.8,1.61,1.5,1.35,2.11,213.23,-Inf,-Inf,TRUE,TRUE,NA
"138332",1957940049,5758792,63025.484,-146.334432,64.211686,309.92,213.665588,64.2117,327.74,-0.93,-0.67,-0.48,-0.34,-0.19,-0.04,0.11,0.22,0.41,0.63,1.45,5.85,9.58,10.74,11.41,11.97,12.64,13.94,14.24,14.61,15.06,15.73,17.82,211.63,5.878,8533.2,0.541,1,1,1,1958696634,75906319,88393.12466,-146.334425,64.211692,310.3,213.665586,64.211703,331.51,213.665586,64.211703,332.81,-0.75,-0.45,-0.3,-0.15,0.15,0.3,0.9,2.54,3.44,4.04,4.49,5.09,5.84,10.62,13.62,14.81,16.31,17.66,18.1,18.85,19.75,20.95,22.52,203.34,3.458,6455.67,0.524,0.987,1,1,1,0.750013906847429,0.379999999999995,0.18,0.22,0.18,0.19,0.34,0.34,0.79,2.32,3.03,3.41,3.04,-0.76,-3.74,-0.120000000000001,2.21,2.84,3.67,3.72,3.86,4.24,4.69,5.22,4.7,213.23,-Inf,-Inf,TRUE,TRUE,NA
"138345",1957940049,5758805,63025.488,-146.333996,64.211897,310.93,213.666016,64.211906,322.86,-1.19,-0.82,-0.52,-0.26,-0.04,0.19,0.41,0.63,0.89,1.12,1.38,1.72,2.27,4.85,8.65,9.62,10.18,10.74,10.85,11,11.15,11.37,11.93,211.27,5.67,8530.82,0.45,1,1,1,1958696634,75906332,88393.12791,-146.333979,64.211901,311.21,213.66603,64.21191,330.89,213.66603,64.211911,331.9,0.34,1.53,2.73,5.87,7.22,7.67,7.97,8.27,8.57,8.87,9.02,9.32,9.47,9.62,9.77,9.92,10.21,10.51,10.51,10.66,10.96,14.4,20.69,201.55,3.196,6455.83,0.396,0.993,1,1,1,0.937908463425355,0.279999999999973,1.53,2.35,3.25,6.13,7.26,7.48,7.56,7.64,7.68,7.75,7.64,7.6,7.2,4.77,1.12,0.300000000000001,0.0300000000000011,-0.23,-0.34,-0.34,-0.19,3.03,8.76,213.23,-Inf,-Inf,TRUE,TRUE,NA
"139202",1957940049,5760051,63025.799,-146.333917,64.211753,309.43,213.666109,64.21177,332.48,-0.34,0,0.37,1.16,3.65,5.85,7.01,8.28,9.81,11.11,12.16,13.16,14.43,15.92,17.26,18.72,20.13,21.33,21.55,21.77,22.04,22.37,23.04,212.91,5.732,8530.21,0.658,1,1,1,1958696634,75906133,88393.07816,-146.333909,64.211756,309.97,213.666101,64.211767,332.75,213.666102,64.211767,334.21,0.3,1.5,1.95,2.39,2.69,2.99,3.29,3.89,7.18,10.62,12.42,13.92,15.26,16.46,17.36,18.56,19.6,21.55,21.85,22.3,22.6,23.05,24.24,201.59,3.309,6455.38,0.589,0.991,1,1,1,0.512417254912227,0.54000000000002,0.64,1.5,1.58,1.23,-0.96,-2.86,-3.72,-4.39,-2.63,-0.49,0.26,0.76,0.83,0.540000000000001,0.0999999999999979,-0.16,-0.529999999999998,0.220000000000002,0.300000000000001,0.530000000000001,0.560000000000002,0.68,1.2,213.23,-Inf,-Inf,TRUE,TRUE,NA
"139221",1957940049,5760070,63025.804,-146.334348,64.211367,308.09,213.66567,64.211379,322.89,-0.19,0.41,1.3,2.83,4.14,4.99,5.63,6.19,6.74,7.23,7.64,8.01,8.38,8.76,9.13,9.54,10.02,10.92,11.29,11.89,12.63,13.49,14.79,212.57,6.048,8536.63,0.516,1,1,1,1958696634,75906157,88393.08416,-146.33435,64.21137,308.41,213.665658,64.211379,325.24,213.66566,64.211382,329.43,-1.12,-0.82,-0.67,-0.52,-0.38,-0.23,-0.23,-0.08,0.07,0.22,0.37,0.67,0.82,1.12,1.42,1.87,2.47,10.24,13.24,14.13,15.03,16.83,21.01,202,3.732,6462.86,0.266,0.992,1,2,1,0.348124123898361,0.32000000000005,-0.93,-1.23,-1.97,-3.35,-4.52,-5.22,-5.86,-6.27,-6.67,-7.01,-7.27,-7.34,-7.56,-7.64,-7.71,-7.67,-7.55,-0.68,1.95,2.24,2.4,3.34,6.22,213.23,-Inf,-Inf,FALSE,TRUE,NA
"139222",1957940049,5760071,63025.804,-146.33426,64.211342,307.83,213.665769,64.211362,333.17,-1.12,-0.86,-0.67,-0.52,-0.37,-0.26,-0.15,-0.07,0.04,0.15,0.26,0.37,0.52,0.67,0.89,1.3,2.05,17.89,19.23,20.94,22.17,23.29,25.34,212.25,6.049,8537.98,0.22,1,1,1,1958696634,75906156,88393.08391,-146.334255,64.21135,308.33,213.665747,64.211353,313.37,213.66575,64.211356,318.34,-0.87,-0.72,-0.42,-0.27,-0.12,-0.12,0.03,0.18,0.48,0.78,1.23,1.82,2.27,2.72,3.17,3.77,4.67,5.41,5.71,6.16,7.06,7.96,10.01,201.31,3.735,6463.76,0.381,0.992,1,2,1,0.923949123718254,0.5,0.25,0.14,0.25,0.25,0.25,0.14,0.18,0.25,0.44,0.63,0.97,1.45,1.75,2.05,2.28,2.47,2.62,-12.48,-13.52,-14.78,-15.11,-15.33,-15.33,213.23,-Inf,-Inf,FALSE,TRUE,NA
"140292",1957940049,5761339,63026.121,-146.33304,64.211629,308.23,213.666979,64.211642,325.68,-1.12,-0.78,-0.56,-0.37,-0.22,-0.07,0.07,0.26,0.45,0.67,1.01,2.24,5.59,8.43,10.37,12.64,14.47,15.48,15.7,15.92,16.22,16.63,17.45,212.5,5.642,8530.67,0.622,1,1,1,1958696634,75905050,88392.80741,-146.333033,64.211622,308.42,213.666974,64.211629,322.97,213.666975,64.21163,325.4,-0.75,-0.45,-0.15,0,0.3,0.75,1.5,3.44,5.09,5.84,6.44,7.03,7.63,8.23,8.68,9.28,10.03,10.92,11.22,11.67,13.47,14.82,16.99,202.52,3.248,6457.93,0.434,0.989,1,1,1,0.850858044535887,0.189999999999998,0.37,0.33,0.41,0.37,0.52,0.82,1.43,3.18,4.64,5.17,5.43,4.79,2.04,-0.199999999999999,-1.69,-3.36,-4.44,-4.56,-4.48,-4.25,-2.75,-1.81,-0.460000000000001,213.23,-Inf,-Inf,TRUE,TRUE,NA
"140293",1957940049,5761340,63026.121,-146.332953,64.211605,308.1,213.667065,64.211617,324.36,-1.04,-0.78,-0.6,-0.45,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.37,0.56,0.75,1.16,3.54,8.58,11.26,13.42,13.8,14.21,14.73,15.33,16.26,212.15,5.642,8530.37,0.148,1,1,1,1958696634,75905049,88392.80716,-146.332943,64.211603,308.33,213.667064,64.21161,323.89,213.667065,64.211612,327.52,-0.75,-0.45,-0.3,-0.15,0,0.3,0.45,1.05,2.24,6.73,9.73,11.52,12.87,13.77,14.52,15.12,15.71,16.61,16.91,17.21,17.51,17.96,19.19,201.77,3.251,6456.88,0.527,0.992,1,1,1,0.534145361047843,0.229999999999961,0.29,0.33,0.3,0.3,0.3,0.49,0.52,1.01,2.09,6.47,9.36,10.96,12.12,12.61,10.98,6.54,4.45,3.19,3.11,3,2.78,2.63,2.93,213.23,-Inf,-Inf,TRUE,TRUE,NA
"140330",1957940049,5761377,63026.131,-146.333737,64.210985,307.55,213.666267,64.210988,311.21,-1.19,-0.86,-0.63,-0.48,-0.34,-0.19,-0.04,0.07,0.22,0.37,0.52,0.71,0.89,1.12,1.34,1.6,1.94,2.35,2.46,2.61,2.76,3.02,3.65,211.93,6.168,8539.62,0.197,1,1,1,1958696634,75905011,88392.79766,-146.333723,64.210985,307.89,213.666278,64.210986,309.57,213.66628,64.210988,313.68,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.64,0.93,1.23,1.53,1.83,2.13,2.43,3.03,3.18,3.33,3.48,3.93,5.79,203.23,3.939,6463.15,0.227,0.99,1,1,1,0.679611044777268,0.339999999999975,0.18,0.15,0.07,0.07,0.08,0.08,-0.07,-0.03,-0.03,-0.03,0.12,0.22,0.34,0.41,0.49,0.53,0.49,0.68,0.72,0.72,0.72,0.91,2.14,213.23,-Inf,-Inf,TRUE,TRUE,NA
"140335",1957940049,5761382,63026.132,-146.333476,64.210996,307.61,213.666542,64.211009,323.14,-1.04,-0.82,-0.63,-0.52,-0.41,-0.3,-0.19,-0.11,-0.04,0.07,0.15,0.26,0.37,0.48,0.63,0.82,1.19,2.65,5.44,9.02,12.07,13.9,15.54,211.31,6.117,8537.22,0.164,1,1,1,1958696634,75905012,88392.79791,-146.333485,64.210994,307.9,213.666524,64.211003,323.87,213.666524,64.211004,324.24,-0.71,-0.56,-0.26,-0.11,0.04,0.19,0.34,1.08,2.88,4.22,5.57,6.17,6.62,7.51,8.71,9.46,10.36,11.1,11.25,11.55,11.85,13.5,16.34,201.9,3.892,6460.75,0.491,0.99,1,1,1,0.490457344220312,0.289999999999964,0.33,0.26,0.37,0.41,0.45,0.49,0.53,1.19,2.92,4.15,5.42,5.91,6.25,7.03,8.08,8.64,9.17,8.45,5.81,2.53,-0.220000000000001,-0.4,0.800000000000001,213.23,-Inf,-Inf,TRUE,TRUE,NA
"140360",1957940049,5761407,63026.138,-146.332871,64.211579,307.89,213.667154,64.211597,331.53,-1.12,-0.86,-0.67,-0.52,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.3,0.45,0.6,0.86,1.31,9.7,13.95,20.51,21,21.44,21.96,22.67,23.64,211.95,5.643,8530.37,0.139,1,1,1,1958696634,75905048,88392.80691,-146.332858,64.211585,308.37,213.667151,64.211595,330.26,213.667152,64.211596,332.2,-0.41,-0.26,0.04,0.34,1.83,6.32,8.42,9.91,11.26,12.01,12.61,12.91,13.51,14.1,15.45,19.19,20.69,21.74,21.89,22.19,22.34,22.64,23.83,201.07,3.254,6455.98,0.584,0.991,1,1,1,0.919395406464447,0.480000000000018,0.71,0.6,0.71,0.86,2.2,6.58,8.57,9.95,11.19,11.82,12.31,12.46,12.91,13.24,14.14,9.49,6.74,1.23,0.890000000000001,0.75,0.379999999999999,-0.0300000000000011,0.189999999999998,213.23,-Inf,-Inf,TRUE,TRUE,NA
"140365",1957940049,5761412,63026.139,-146.332608,64.211589,307.53,213.667394,64.21159,309.84,-1.12,-0.86,-0.71,-0.56,-0.45,-0.34,-0.26,-0.19,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.6,0.75,1.01,1.08,1.19,1.31,1.53,2.31,211.25,5.592,8529.92,0.152,1,1,1,1958696634,75904840,88392.75491,-146.332612,64.211593,308.12,213.667388,64.211593,308.12,213.667389,64.211593,309.96,-1.16,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.64,0.79,0.79,1.09,1.83,200.9,3.2,6457.48,0.383,0.957,2,2,2,0.486204697238951,0.590000000000032,-0.0399999999999998,-0.15,-0.15,-0.15,-0.11,-0.07,-0.15,-0.07,-0.19,-0.11,-0.18,-0.11,-0.22,-0.15,-0.26,-0.26,-0.26,-0.37,-0.44,-0.4,-0.52,-0.44,-0.48,213.23,-Inf,-Inf,FALSE,FALSE,NA
"141446",1957940049,5762652,63026.449,-146.333052,64.211089,307.16,213.666952,64.211091,309.92,-1.08,-0.86,-0.67,-0.56,-0.45,-0.34,-0.26,-0.15,-0.07,0,0.11,0.19,0.3,0.41,0.52,0.71,1.01,1.64,1.79,1.98,2.2,2.42,2.76,212.89,5.969,8534.08,0.298,1,1,1,1958696634,75904869,88392.76216,-146.33307,64.211093,307.59,213.66693,64.211093,307.59,213.666932,64.211096,312.61,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,1.05,1.35,1.79,2.24,2.99,3.14,3.44,3.59,4.04,5.01,200.84,3.73,6459.26,0.226,0.979,1,1,1,0.980912009814419,0.42999999999995,0.18,0.11,0.0700000000000001,0.11,0.15,0.04,0.11,0.15,0.07,0.15,0.19,0.26,0.3,0.64,0.83,1.08,1.23,1.35,1.35,1.46,1.39,1.62,2.25,213.23,-Inf,-Inf,TRUE,TRUE,NA
"141511",1957940049,5762717,63026.466,-146.331735,64.211555,307.53,213.668269,64.211558,311.82,-0.97,-0.71,-0.52,-0.34,-0.19,-0.04,0.07,0.22,0.41,0.56,0.75,0.93,1.16,1.42,1.72,2.05,2.5,2.98,3.13,3.28,3.47,3.69,4.29,211.22,5.446,8527.39,0.219,1,1,1,1958696634,75903775,88392.48865,-146.331726,64.211553,307.58,213.668274,64.211553,307.58,213.668276,64.211555,311.73,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,1.91,2.06,2.36,2.66,3.11,4.15,202.27,3.052,6455.68,0.239,0.981,1,1,1,0.490449537868043,0.0500000000000114,-0.12,-0.0800000000000001,-0.12,-0.3,-0.3,-0.3,-0.41,-0.41,-0.6,-0.6,-0.79,-0.82,-1.05,-1.16,-1.31,-1.49,-1.49,-1.07,-1.07,-0.92,-0.81,-0.58,-0.14,213.23,-Inf,-Inf,TRUE,TRUE,NA
"141528",1957940049,5762734,63026.47,-146.3313,64.211934,308.14,213.668707,64.211939,314.75,-1.31,-1.05,-0.86,-0.71,-0.56,-0.45,-0.3,-0.19,-0.07,0,0.11,0.22,0.37,0.52,0.67,0.97,1.72,3.55,4.03,4.44,4.93,5.49,6.61,211.54,5.131,8522.31,0.227,1,1,1,1958696634,75903799,88392.49465,-146.331309,64.211942,309.19,213.668696,64.211948,323.49,213.668696,64.211948,324.46,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.79,3.33,4.68,5.28,6.03,6.93,8.12,8.42,9.02,11.27,13.36,15.27,201.62,2.63,6450.9,0.349,0.988,1,1,1,0.992790982533924,1.05000000000001,0.45,0.34,0.3,0.3,0.3,0.34,0.19,0.23,0.26,0.34,0.38,0.57,2.96,4.16,4.61,5.06,5.21,4.57,4.39,4.58,6.34,7.87,8.66,213.23,-Inf,-Inf,TRUE,TRUE,NA
"142586",1957940049,5763921,63026.767,-146.3316,64.211466,307.38,213.668405,64.211469,311.85,-1.04,-0.82,-0.63,-0.48,-0.37,-0.26,-0.15,-0.04,0.04,0.15,0.26,0.41,0.56,0.75,1.08,1.68,2.39,3.21,3.36,3.54,3.73,3.99,4.48,212.91,5.465,8527.98,0.353,1,1,1,1958696634,75903770,88392.4874,-146.331591,64.211466,307.77,213.668409,64.211466,307.77,213.66841,64.211467,309.6,-1.12,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.97,1.83,200.72,3.11,6457.63,0.306,0.956,2,2,2,0.436885268722175,0.389999999999986,-0.0800000000000001,-0.15,-0.19,-0.19,-0.15,-0.26,-0.22,-0.33,-0.26,-0.37,-0.33,-0.48,-0.49,-0.68,-0.86,-1.46,-2.02,-2.69,-2.69,-2.87,-2.91,-3.02,-2.65,213.23,-Inf,-Inf,FALSE,FALSE,NA
"142609",1957940049,5763949,63026.774,-146.332292,64.210906,307.41,213.667724,64.210917,321.57,-1.04,-0.78,-0.63,-0.48,-0.34,-0.22,-0.11,-0.04,0.07,0.19,0.3,0.45,0.6,0.78,1.04,1.38,2.01,4.06,6.9,8.65,9.77,11.52,14.16,212.59,5.938,8535.29,0.145,1,1,1,1958696634,75903735,88392.47865,-146.332307,64.210903,307.88,213.667699,64.21091,320.25,213.667701,64.210912,323.58,-0.71,-0.41,-0.26,-0.11,0.04,0.34,0.79,1.23,1.83,3.48,4.97,5.87,6.77,7.82,8.56,9.91,11.26,12.6,12.9,13.2,13.65,14.1,15.71,202.35,3.737,6460.46,0.53,0.991,1,1,1,0.801234745686004,0.46999999999997,0.33,0.37,0.37,0.37,0.38,0.56,0.9,1.27,1.76,3.29,4.67,5.42,6.17,7.04,7.52,8.53,9.25,8.54,6,4.55,3.88,2.58,1.55,213.23,-Inf,-Inf,TRUE,TRUE,NA
"142610",1957940049,5763950,63026.774,-146.332204,64.210881,307.5,213.6678,64.210884,311.04,-1.12,-0.86,-0.67,-0.52,-0.41,-0.3,-0.19,-0.07,0,0.11,0.19,0.3,0.41,0.56,0.75,1.04,1.57,2.12,2.27,2.42,2.61,2.87,3.54,212.26,5.938,8535.14,0.289,1,1,1,1958696634,75903734,88392.4784,-146.332217,64.210884,307.71,213.667788,64.210891,319.14,213.667789,64.210891,319.85,-1.02,-0.72,-0.57,-0.57,-0.42,-0.27,-0.12,-0.12,0.03,0.18,0.33,0.48,0.78,1.38,2.27,4.07,6.61,7.81,7.96,8.26,8.56,9.45,12.15,201.69,3.74,6461.51,0.454,0.99,1,2,1,0.714152493499337,0.20999999999998,0.1,0.14,0.1,-0.0499999999999999,-0.01,0.03,0.07,-0.05,0.03,0.07,0.14,0.18,0.37,0.82,1.52,3.03,5.04,5.69,5.69,5.84,5.95,6.58,8.61,213.23,-Inf,-Inf,FALSE,TRUE,NA
"142611",1957940049,5763951,63026.774,-146.332466,64.21087,307.69,213.66754,64.210874,312.84,-1.01,-0.71,-0.48,-0.3,-0.15,0,0.15,0.3,0.48,0.75,1.01,1.38,1.68,1.98,2.27,2.53,2.91,3.43,3.58,3.76,3.99,4.36,5.14,212.91,5.991,8536.03,0.295,1,1,1,1958696634,75903733,88392.47815,-146.332453,64.210872,307.77,213.667547,64.210872,307.77,213.667551,64.210876,314.16,-0.93,-0.79,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.26,0.41,0.71,1.01,1.31,1.46,1.91,2.21,2.65,3.55,3.85,4.15,4.45,5.05,6.39,203.05,3.789,6461.35,0.236,0.991,1,1,1,0.669270191073561,0.0799999999999841,0.08,-0.0800000000000001,-0.01,-0.04,-0.04,-0.19,-0.19,-0.19,-0.22,-0.34,-0.3,-0.37,-0.37,-0.52,-0.36,-0.32,-0.26,0.12,0.27,0.390000000000001,0.46,0.69,1.25,213.23,-Inf,-Inf,TRUE,TRUE,NA
"142648",1957940049,5763988,63026.783,-146.331843,64.210948,307.39,213.668183,64.210967,331.02,-0.93,-0.67,-0.48,-0.34,-0.19,-0.07,0.04,0.19,0.34,0.48,0.75,1.23,2.98,10.21,12.67,15.28,17.67,20.09,20.58,21.21,21.92,22.7,23.63,211.62,5.833,8533.35,0.236,1,1,1,1958696634,75903582,88392.4404,-146.331844,64.21094,307.78,213.668161,64.210947,320.36,213.668164,64.21095,326.98,-1.37,-1.22,-1.07,-0.92,-0.92,-0.77,-0.62,-0.47,-0.32,-0.17,-0.17,-0.02,0.13,0.28,0.43,0.58,1.03,1.93,7.31,10.3,12.4,13.59,19.2,200.66,3.624,6460.76,0.453,0.992,1,2,1,0.892820219295893,0.389999999999986,-0.44,-0.55,-0.59,-0.58,-0.73,-0.7,-0.66,-0.66,-0.66,-0.65,-0.92,-1.25,-2.85,-9.93,-12.24,-14.7,-16.64,-18.16,-13.27,-10.91,-9.52,-9.11,-4.43,213.23,-Inf,-Inf,FALSE,TRUE,NA
"142649",1957940049,5763989,63026.784,-146.331755,64.210924,307.57,213.66825,64.210927,312.23,-1.04,-0.78,-0.6,-0.45,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.37,0.52,0.75,1.01,1.3,1.71,2.16,2.87,3.06,3.28,3.58,3.91,4.66,211.28,5.834,8533.65,0.257,1,1,1,1958696634,75903581,88392.44015,-146.331759,64.210922,307.73,213.668241,64.210922,307.73,213.668242,64.210924,310.76,-1.05,-0.9,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.75,1.05,1.5,1.65,1.94,2.09,2.39,3.03,200.03,3.628,6459.56,0.236,0.958,2,2,2,0.295596277964402,0.160000000000025,-0.01,-0.12,0,-0.15,-0.15,-0.11,-0.23,-0.19,-0.3,-0.26,-0.37,-0.37,-0.6,-0.71,-0.85,-0.96,-1.11,-1.37,-1.41,-1.34,-1.49,-1.52,-1.63,213.23,-Inf,-Inf,FALSE,FALSE,NA
"143751",1957940049,5765189,63027.084,-146.329811,64.211882,310.53,213.670192,64.211885,314.52,-1.57,-1.27,-1.05,-0.86,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.71,0.86,1.08,1.31,1.68,1.79,1.9,2.13,2.58,4,212.04,4.878,8516.78,0.249,1,1,1,1958696634,75902522,88392.1754,-146.329799,64.211877,312.18,213.670201,64.211877,312.18,213.670201,64.211878,314.46,-1.31,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.49,0.79,0.94,1.09,1.24,1.24,1.54,2.28,199.35,2.402,6448.81,0.315,0.958,2,2,2,0.806083028546441,1.65000000000003,0.26,0.26,0.19,0.15,0.11,-0.04,-0.04,-0.04,-0.19,-0.18,-0.18,-0.33,-0.33,-0.37,-0.37,-0.59,-0.52,-0.74,-0.7,-0.66,-0.89,-1.04,-1.72,213.23,-Inf,-Inf,FALSE,FALSE,NA
"143821",1957940049,5765275,63027.105,-146.331346,64.210645,307.54,213.668657,64.210648,310.67,-1.04,-0.82,-0.63,-0.48,-0.37,-0.3,-0.19,-0.07,0,0.11,0.19,0.3,0.41,0.52,0.71,0.93,1.3,1.83,1.94,2.09,2.27,2.5,3.13,211.55,5.923,8534.69,0.182,1,1,1,1958696634,75902446,88392.1564,-146.331339,64.210645,307.96,213.668661,64.210645,307.96,213.668662,64.210647,310.99,-1.16,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.49,0.79,1.23,1.68,1.83,1.98,2.13,2.43,3.03,203.19,3.768,6461.66,0.268,0.953,2,2,2,0.339809721056051,0.419999999999959,-0.12,-0.04,-0.08,-0.0800000000000001,-0.04,-0.11,-0.07,-0.19,-0.11,-0.22,-0.15,-0.11,-0.22,-0.18,-0.22,-0.14,-0.0700000000000001,-0.15,-0.11,-0.11,-0.14,-0.0699999999999998,-0.1,213.23,-Inf,-Inf,FALSE,FALSE,NA
"143822",1957940049,5765276,63027.105,-146.331258,64.210621,307.54,213.668746,64.210624,311.23,-1.04,-0.78,-0.63,-0.48,-0.34,-0.22,-0.11,-0.04,0.07,0.19,0.3,0.41,0.56,0.75,0.97,1.3,1.68,2.2,2.31,2.5,2.72,3.02,3.69,211.22,5.924,8534.09,0.183,1,1,1,1958696634,75902445,88392.15615,-146.331249,64.210626,307.86,213.668752,64.210628,310.33,213.668753,64.210628,311.71,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.49,0.79,1.53,2.43,2.58,2.73,3.03,3.33,3.85,202.55,3.77,6462.4,0.363,0.964,2,2,2,0.708052206743826,0.319999999999993,0.03,-0.08,-0.08,-0.0800000000000001,-0.07,-0.19,-0.15,-0.22,-0.18,-0.3,-0.26,-0.22,-0.37,-0.41,-0.48,-0.51,-0.15,0.23,0.27,0.23,0.31,0.31,0.16,213.23,-Inf,-Inf,FALSE,FALSE,NA
