"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"29418",1957937628,2537275,87229.774,-146.045081,64.127244,355.49,213.95492,64.127244,356.73,-1.05,-0.86,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.11,-0.04,0.04,0.11,0.22,0.3,0.41,0.52,0.67,0.86,0.94,0.97,1.05,1.12,1.24,237.81,1.586,8326.86,0.088,1,1,1,1958686944,113040678,89856.85889,-146.045089,64.127247,355.52,213.954911,64.127247,355.52,213.954913,64.127248,358.7,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.86,0.86,1.01,1.31,2.06,3.18,212.21,3.237,12407.4,0.078,0.978,1,1,1,0.51331926124526,0.0299999999999727,-0.04,-0.08,-0.04,-0.04,0,-0.08,-0.04,-0.12,-0.08,-0.15,-0.08,0,-0.11,-0.04,-0.15,-0.11,-0.11,0,-0.08,0.04,0.26,0.94,1.94,348.03,-Inf,-Inf,TRUE,TRUE,NA
"33182",1957937628,2541626,87230.862,-146.04841,64.127463,354.41,213.95159,64.127463,355.68,-1.12,-0.9,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.11,0.19,0.26,0.37,0.45,0.6,0.79,0.82,0.9,0.97,1.09,1.27,234.44,2.149,8331.94,0.113,1,1,1,1958686944,113043260,89857.5044,-146.048425,64.127457,355.16,213.951575,64.127457,355.16,213.951577,64.127458,357.25,-1.16,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.79,0.79,0.94,0.94,2.09,211.31,3.529,12412.63,0.11,0.981,1,1,1,0.990193502991626,0.75,-0.0399999999999998,-0.11,-0.15,-0.11,-0.0700000000000001,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.07,-0.15,-0.07,-0.18,-0.11,-0.11,-0.15,-0.0299999999999999,-0.11,-0.03,-0.15,0.82,348.03,-Inf,-Inf,TRUE,TRUE,NA
"34581",1957937628,2543066,87231.222,-146.049571,64.127511,355.5,213.95043,64.127511,356.69,-1.05,-0.82,-0.67,-0.56,-0.45,-0.37,-0.3,-0.19,-0.11,-0.04,0,0.07,0.15,0.26,0.34,0.45,0.56,0.71,0.79,0.82,0.9,1.01,1.2,233.6,2.362,8331.94,0.131,1,1,1,1958686944,113043457,89857.55365,-146.049562,64.12751,356.14,213.950438,64.12751,356.14,213.950439,64.127511,358.16,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.67,0.67,0.82,0.97,2.02,214.06,3.642,12412.92,0.115,0.974,1,1,1,0.452161196455025,0.639999999999986,-0.0700000000000001,0,0,0.04,-0.07,0,-0.07,-0.03,-0.11,-0.03,-0.07,-0.14,-0.08,-0.19,-0.12,-0.08,-0.19,-0.19,-0.12,-0.15,-0.0800000000000001,-0.04,0.82,348.03,-Inf,-Inf,TRUE,TRUE,NA
"34585",1957937628,2543070,87231.223,-146.049261,64.127552,355.03,213.95074,64.127552,356.26,-1.05,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.6,0.75,0.82,0.86,0.94,1.05,1.24,232.65,2.26,8331.64,0.089,1,1,1,1958686944,113043459,89857.55415,-146.04927,64.127558,355.57,213.95073,64.127558,355.57,213.950731,64.127559,357.59,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.75,0.9,1.05,2.02,213.41,3.585,12412.32,0.088,0.981,1,1,1,0.799431903725477,0.54000000000002,-0.15,-0.04,-0.04,-0.0399999999999999,-0.11,-0.08,0,-0.08,0,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.15,-0.15,-0.07,-0.11,-0.0399999999999999,0,0.78,348.03,-Inf,-Inf,TRUE,TRUE,NA
"35988",1957937628,2544520,87231.585,-146.05045,64.127575,359.78,213.949551,64.127575,361.46,-1.01,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.22,0.3,0.37,0.49,0.64,0.86,0.94,1.01,1.09,1.24,1.68,231.75,2.494,8329.08,0.103,1,1,1,1958686944,113044554,89857.8279,-146.050438,64.127578,360.66,213.949562,64.127578,360.66,213.949564,64.127579,362.79,-1.08,-0.93,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.71,0.86,0.86,1.16,2.13,211.99,3.71,12408.42,0.078,0.973,1,1,1,0.673166127707179,0.880000000000052,-0.0700000000000001,-0.11,-0.12,-0.08,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.11,-0.19,-0.11,-0.08,-0.08,-0.15,-0.23,-0.15,-0.23,-0.0800000000000001,0.45,348.03,-Inf,-Inf,TRUE,TRUE,NA
"37364",1957937628,2545957,87231.944,-146.05143,64.127591,360.85,213.948575,64.127593,367.89,-1.05,-0.82,-0.67,-0.52,-0.45,-0.34,-0.26,-0.15,-0.07,0,0.07,0.19,0.26,0.37,0.49,0.6,0.79,1.09,1.2,1.35,1.68,4.34,7.04,230.02,2.677,8329.68,0.073,1,1,1,1958686944,113044732,89857.8724,-146.051414,64.127586,361.51,213.948586,64.127586,361.51,213.948588,64.127587,363.98,-1.23,-0.93,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.56,0.71,1.01,1.01,1.16,1.31,1.46,2.47,214.04,3.824,12409.75,0.077,0.979,1,1,1,0.957793921549478,0.659999999999968,-0.18,-0.11,-0.12,-0.12,-0.04,-0.15,-0.08,-0.19,-0.12,-0.04,-0.11,-0.08,0,-0.11,-0.08,-0.0399999999999999,-0.0800000000000001,-0.0800000000000001,-0.19,-0.19,-0.37,-2.88,-4.57,348.03,-Inf,-Inf,TRUE,TRUE,NA
"113",1957937628,2501133,87220.738,-146.010984,64.128148,328.82,213.989011,64.128145,332.4,-1.12,-0.89,-0.71,-0.6,-0.48,-0.37,-0.26,-0.19,-0.11,0,0.07,0.15,0.22,0.34,0.45,0.56,0.74,1.01,1.08,1.23,1.45,2.09,3.58,42.25,6.329,8406.49,0.117,1,1,1,1958686944,113018587,89851.3361,-146.010992,64.128155,329.25,213.989008,64.128155,329.25,213.989008,64.128155,331.61,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.82,0.82,0.97,1.12,1.27,2.36,23.9,1.124,12416.34,0.121,0.979,1,1,1,0.871908267611406,0.430000000000007,0,-0.08,-0.11,-0.0700000000000001,-0.04,0,-0.11,-0.03,-0.11,-0.07,-0.14,-0.08,-0.15,-0.12,-0.08,-0.19,-0.22,-0.19,-0.26,-0.26,-0.33,-0.82,-1.22,357.57,-Inf,-Inf,TRUE,TRUE,NA
"130",1957937628,2501150,87220.742,-146.010609,64.128421,328.33,213.989388,64.12842,330.15,-1.01,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.48,0.6,0.78,0.86,0.93,1.01,1.15,1.82,41.87,6.565,8409.32,0.088,1,1,1,1958686944,113018578,89851.33385,-146.010607,64.128424,328.73,213.989393,64.128424,328.73,213.989392,64.128424,330.61,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.6,0.6,0.6,0.75,0.9,1.87,24.8,1.286,12417.84,0.078,0.975,1,1,1,0.348206992775343,0.400000000000034,-0.04,-0.12,-0.12,-0.08,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.15,-0.22,-0.18,-0.3,-0.18,-0.26,-0.33,-0.26,-0.25,0.05,357.57,-Inf,-Inf,TRUE,TRUE,NA
"149",1957937628,2501169,87220.747,-146.009795,64.128679,327.71,213.990201,64.128678,329.83,-1.08,-0.86,-0.71,-0.6,-0.48,-0.37,-0.3,-0.22,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.48,0.63,0.82,0.89,0.97,1.04,1.23,2.12,42.48,6.89,8416.93,0.128,1,1,1,1958686944,113018564,89851.33035,-146.00979,64.128684,328.11,213.99021,64.128684,328.11,213.990209,64.128683,330.24,-1.09,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.41,0.71,0.71,0.86,1.01,1.16,2.14,28.9,1.488,12418.73,0.103,0.974,1,1,1,0.608049699328493,0.400000000000034,-0.01,0.07,0.07,-0.04,-0.01,-0.12,-0.04,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.11,-0.07,-0.22,-0.11,-0.18,-0.11,-0.03,-0.0700000000000001,0.02,357.57,-Inf,-Inf,TRUE,TRUE,NA
"319",1957937628,2501339,87220.79,-146.00986,64.128951,327.22,213.990138,64.12895,328.9,-1.19,-0.97,-0.78,-0.63,-0.52,-0.41,-0.33,-0.26,-0.15,-0.07,0,0.07,0.19,0.26,0.37,0.48,0.63,0.82,0.89,0.97,1.04,1.19,1.67,41.5,7.029,8419.32,0.113,1,1,1,1958686944,113018560,89851.32935,-146.009861,64.128951,327.33,213.990139,64.128951,327.33,213.990139,64.128951,329.36,-1.24,-1.09,-0.79,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.56,0.71,0.71,0.86,1.01,2.02,25.99,1.602,12420.38,0.014,0.974,1,1,1,0.0486880186133994,0.109999999999957,-0.05,-0.12,-0.01,-0.16,-0.12,-0.08,-0.16,-0.08,-0.19,-0.12,-0.19,-0.11,-0.23,-0.15,-0.11,-0.22,-0.22,-0.26,-0.18,-0.26,-0.18,-0.18,0.35,357.57,-Inf,-Inf,TRUE,TRUE,NA
"332",1957937628,2501352,87220.793,-146.010248,64.128678,327.76,213.98975,64.128677,329.36,-1.04,-0.82,-0.67,-0.56,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.33,0.45,0.56,0.74,0.82,0.86,0.97,1.08,1.6,41.87,6.79,8414.4,0.124,1,1,1,1958686944,113018569,89851.3316,-146.010232,64.128682,328.11,213.989768,64.128682,328.11,213.989767,64.128682,329.94,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.64,0.64,0.79,1.84,25.52,1.442,12418.73,0.131,0.972,1,1,1,0.897530081026578,0.350000000000023,0.03,-0.04,-0.0399999999999999,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.03,-0.11,-0.22,-0.14,-0.26,-0.22,-0.25,-0.33,-0.22,-0.33,-0.29,0.24,357.57,-Inf,-Inf,TRUE,TRUE,NA
"369",1957937628,2501389,87220.802,-146.011519,64.128173,328.7,213.988478,64.128172,330.26,-1.04,-0.82,-0.67,-0.56,-0.45,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.6,0.78,0.82,0.89,0.97,1.12,1.56,41.41,6.227,8404.4,0.088,1,1,1,1958686944,113019341,89851.5246,-146.011535,64.128176,329.2,213.988465,64.128176,329.2,213.988464,64.128176,331.23,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,0.9,2.02,29.33,1.062,12415.89,0.063,0.976,1,1,1,0.847734229287052,0.5,-0.01,-0.0800000000000001,-0.08,-0.0399999999999999,-0.15,-0.08,0,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.15,-0.18,-0.22,-0.14,-0.22,-0.22,0.46,357.57,-Inf,-Inf,TRUE,TRUE,NA
"405",1957937628,2501425,87220.811,-146.012728,64.127646,329.44,213.987269,64.127645,331.6,-1.01,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.48,0.63,0.82,0.89,0.97,1.08,1.27,2.16,41.12,5.663,8395.01,0.143,1,1,1,1958686944,113019322,89851.51985,-146.012728,64.127646,329.89,213.987272,64.127646,329.89,213.987272,64.127646,331.87,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.71,0.86,1.99,20.69,0.702,12413.95,0.141,0.979,1,1,1,0,0.449999999999989,-0.0800000000000001,-0.12,-0.12,-0.08,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.19,-0.26,-0.22,-0.22,-0.26,-0.33,-0.26,-0.37,-0.41,-0.17,357.57,-Inf,-Inf,TRUE,TRUE,NA
"1489",1957937628,2502657,87221.119,-146.010186,64.129148,325.31,213.98981,64.129146,327.4,-1.08,-0.86,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.07,0.15,0.22,0.33,0.41,0.56,0.71,0.93,1,1.08,1.19,1.38,2.08,42.26,7.071,8422.31,0.125,1,1,1,1958686944,113019374,89851.53285,-146.010187,64.129154,326.03,213.989813,64.129154,326.03,213.989813,64.129154,328.01,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.49,0.64,0.64,0.79,0.94,1.99,30.27,1.648,12422.17,0.089,0.972,1,1,1,0.670397817254401,0.71999999999997,0.0700000000000001,0,-0.0399999999999999,0,-0.11,-0.04,-0.15,-0.07,-0.15,-0.07,-0.18,-0.26,-0.18,-0.29,-0.22,-0.22,-0.37,-0.44,-0.36,-0.44,-0.4,-0.44,-0.0900000000000001,357.57,-Inf,-Inf,TRUE,TRUE,NA
"1699",1957937628,2502869,87221.172,-146.012532,64.128313,329.14,213.987465,64.128311,331.19,-1.01,-0.82,-0.67,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.6,0.78,0.82,0.89,0.97,1.16,2.05,41.26,6.088,8401.12,0.079,1,1,1,1958686944,113019876,89851.65835,-146.012529,64.128311,329.56,213.987471,64.128311,329.56,213.987471,64.128311,331.43,-1.09,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.71,0.71,1.87,25.15,1.011,12415.29,0.116,0.972,1,1,1,0.266475692938205,0.420000000000016,-0.0800000000000001,0.0299999999999999,0.03,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.23,-0.19,-0.34,-0.37,-0.26,-0.33,-0.26,-0.45,-0.18,357.57,-Inf,-Inf,TRUE,TRUE,NA
"1714",1957937628,2502884,87221.176,-146.013037,64.128093,329.46,213.98696,64.128092,331.51,-1.04,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.6,0.78,0.82,0.89,1.01,1.19,2.05,41.13,5.853,8397.24,0.088,1,1,1,1958686944,113019886,89851.66085,-146.013056,64.128096,329.91,213.986944,64.128096,329.91,213.986944,64.128096,331.78,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.6,0.6,0.75,1.87,21.35,0.862,12415,0.088,0.971,1,1,1,0.983654842241509,0.450000000000045,-0.01,-0.0800000000000001,-0.08,-0.0399999999999999,0,-0.08,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.3,-0.3,-0.33,-0.37,-0.29,-0.41,-0.44,-0.18,357.57,-Inf,-Inf,TRUE,TRUE,NA
"2765",1957937628,2504011,87221.458,-146.014414,64.12784,330.22,213.985582,64.127838,332.79,-1.08,-0.86,-0.71,-0.56,-0.48,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.48,0.63,0.86,0.93,1.04,1.16,1.45,2.57,41.31,5.41,8391.28,0.11,1,1,1,1958686944,113020600,89851.83935,-146.014424,64.127844,330.63,213.985576,64.127844,333.59,213.985576,64.127844,334.86,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.64,0.79,1.09,1.99,3.04,4.23,17.96,0.596,12413.35,0.131,0.974,1,1,1,0.660125346824544,0.409999999999968,0.0700000000000001,0,0,0,-0.0800000000000001,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.26,-0.18,-0.14,-0.29,-0.22,-0.14,0.05,0.83,1.59,1.66,357.57,-Inf,-Inf,TRUE,TRUE,NA
"2780",1957937628,2504026,87221.461,-146.013923,64.12806,330.04,213.986068,64.128056,337.01,-1.08,-0.86,-0.71,-0.6,-0.48,-0.37,-0.3,-0.22,-0.15,-0.07,0.04,0.11,0.19,0.26,0.37,0.48,0.63,0.86,0.97,1.08,1.34,4.36,6.97,41.46,5.643,8394.26,0.089,1,1,1,1958686944,113020608,89851.84135,-146.013907,64.128063,330.34,213.986093,64.128063,330.34,213.986092,64.128063,332.29,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.95,23.96,0.743,12414.1,0.115,0.973,1,1,1,0.847737019639448,0.299999999999955,-0.04,0.04,0.0399999999999999,-0.0700000000000001,-0.04,0,-0.07,0,-0.07,-0.15,-0.11,-0.18,-0.12,-0.19,-0.15,-0.26,-0.26,-0.34,-0.45,-0.41,-0.67,-3.54,-5.02,357.57,-Inf,-Inf,TRUE,TRUE,NA
"3092",1957937628,2504340,87221.54,-146.013687,64.128373,329.74,213.986305,64.12837,335.29,-1.04,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.22,0.3,0.37,0.48,0.63,0.86,0.93,1.04,1.19,1.94,5.55,41.13,5.874,8397.99,0.15,1,1,1,1958686944,113020618,89851.84385,-146.013692,64.128374,330.18,213.986307,64.128373,332.32,213.986307,64.128373,333.55,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,0.67,0.82,1.12,2.17,3.37,22.84,0.908,12414.4,0.105,0.979,1,1,1,0.267738517906535,0.439999999999998,-0.0800000000000001,0,0,-0.11,-0.07,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.15,-0.23,-0.15,-0.26,-0.26,-0.19,-0.26,-0.22,-0.0699999999999998,0.23,-2.18,357.57,-Inf,-Inf,TRUE,TRUE,NA
"3147",1957937628,2504397,87221.554,-146.015586,64.127546,331.1,213.984413,64.127546,331.96,-0.93,-0.78,-0.63,-0.56,-0.45,-0.37,-0.3,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.63,0.67,0.71,0.75,0.78,0.86,40.56,4.987,8381.87,0.057,1,1,1,1958686944,113021199,89851.9891,-146.015604,64.127545,331.67,213.984396,64.127545,331.67,213.984396,64.127545,333.55,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.64,0.64,0.79,1.87,11.78,0.331,12411.41,0.105,0.974,1,1,1,0.883484574841267,0.569999999999993,-0.08,-0.08,-0.08,0,-0.11,-0.04,-0.11,-0.07,-0.11,-0.04,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.15,-0.14,-0.18,-0.07,-0.11,0.01,1.01,357.57,-Inf,-Inf,TRUE,TRUE,NA
"4397",1957937628,2505763,87221.896,-146.013204,64.129212,331.49,213.986793,64.129211,332.98,-1.3,-1.04,-0.86,-0.71,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,0,0.07,0.15,0.26,0.34,0.45,0.6,0.78,0.86,0.89,1.01,1.12,1.49,41.1,6.461,8405.29,0.072,1,1,1,1958686944,113021142,89851.97485,-146.013218,64.129216,332.02,213.986782,64.129216,332.02,213.986781,64.129215,334.27,-1.27,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.82,0.82,0.97,1.12,1.27,2.25,26.29,1.329,12415.29,0.104,0.976,1,1,1,0.814437265437254,0.529999999999973,0.03,0.0700000000000001,0.04,0.0399999999999999,0.04,-0.07,0,-0.11,-0.03,0.04,-0.07,0,-0.08,-0.04,0.03,-0.08,-0.08,0.0399999999999999,-0.04,0.08,0.11,0.15,0.76,357.57,-Inf,-Inf,TRUE,TRUE,NA
"4418",1957937628,2505784,87221.901,-146.013909,64.128906,330.9,213.986089,64.128905,332.43,-1.04,-0.86,-0.67,-0.56,-0.45,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.48,0.63,0.82,0.89,0.97,1.04,1.19,1.53,40.92,6.133,8400.07,0.153,1,1,1,1958686944,113021155,89851.9781,-146.013896,64.128907,331.56,213.986104,64.128907,331.56,213.986104,64.128906,333.47,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.91,23.1,1.121,12413.49,0.148,0.977,1,1,1,0.642680255895846,0.660000000000025,0.0700000000000001,0.04,0,-0.11,-0.07,0,-0.07,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.23,-0.15,-0.26,-0.26,-0.3,-0.37,-0.3,-0.37,-0.37,0.38,357.57,-Inf,-Inf,TRUE,TRUE,NA
"4492",1957937628,2505871,87221.923,-146.016747,64.127612,332.08,213.983251,64.127611,333.35,-0.97,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.63,0.82,0.86,0.93,1.01,1.08,1.27,40.33,4.775,8378.74,0.089,1,1,1,1958686944,113021863,89852.1551,-146.016729,64.127614,332.45,213.983271,64.127614,332.45,213.983271,64.127614,334.33,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.6,0.6,0.75,0.75,1.87,355.49,0.261,12410.51,0.088,0.974,1,1,1,0.904320935729774,0.370000000000005,-0.0800000000000001,-0.0800000000000001,-0.08,-0.0399999999999999,-0.15,-0.08,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.22,-0.19,-0.33,-0.37,-0.26,-0.33,-0.26,-0.33,0.6,357.57,-Inf,-Inf,TRUE,TRUE,NA
"5499",1957937628,2506900,87222.18,-146.017263,64.127778,332.2,213.982735,64.127777,333.65,-1.01,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.63,0.82,0.86,0.93,1.01,1.16,1.46,40.34,4.759,8379.64,0.115,1,1,1,1958686944,113022489,89852.3116,-146.017257,64.127772,332.68,213.982743,64.127772,332.68,213.982743,64.127772,334.62,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.64,0.64,0.79,0.94,1.95,3.69,0.249,12410.96,0.062,0.982,1,1,1,0.729663067157958,0.480000000000018,0,-0.04,-0.0399999999999999,0,-0.11,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.26,-0.18,-0.15,-0.29,-0.33,-0.22,-0.29,-0.22,-0.22,0.49,357.57,-Inf,-Inf,TRUE,TRUE,NA
"5503",1957937628,2506904,87222.181,-146.016946,64.127814,332,213.983052,64.127813,333.64,-1.05,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.56,0.78,0.82,0.9,1.01,1.16,1.64,41.09,4.849,8380.83,0.116,1,1,1,1958686944,113022485,89852.3106,-146.016963,64.127815,332.51,213.983037,64.127815,332.51,213.983037,64.127815,334.42,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.6,0.6,0.75,0.9,1.91,16.67,0.283,12411.11,0.116,0.978,1,1,1,0.83519758292498,0.509999999999991,0,-0.04,-0.04,-0.0399999999999999,-0.11,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.07,-0.15,-0.11,-0.19,-0.15,-0.26,-0.33,-0.22,-0.3,-0.26,-0.26,0.27,357.57,-Inf,-Inf,TRUE,TRUE,NA
